case_id,region,event_id,start_hour_idx,end_hour_idx,duration_h,n_hours_above_eps,weather_year,calendar_year,month,season,start_hour_local,start_hour_et_fixed,total_eue_mwh,peak_eue_mwh,dr_energy_mwh,dr_shortfall_mwh,max_concurrent_regions,is_multiregion
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|376,91882,91882,1,1,2017,2017,6,summer,5,5,0.245,0.245,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|377,91965,91968,4,4,2017,2017,6,summer,16,16,8.976,4.35,15.216000000000001,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|378,92158,92165,8,8,2017,2017,7,summer,17,17,46.56399999999999,13.181,24.208,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|379,92177,92178,2,2,2017,2017,7,summer,12,12,0.317,0.21,0.786,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|380,92301,92301,1,1,2017,2017,7,summer,16,16,0.834,0.834,0.549,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|381,92568,92569,2,2,2017,2017,7,summer,19,19,0.5609999999999999,0.417,1.062,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|382,92590,92597,8,8,2017,2017,7,summer,17,17,35.475,9.877,22.972,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|383,92707,92718,12,12,2017,2017,7,summer,14,14,135.734,31.115,57.717,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|384,92756,92765,10,10,2017,2017,7,summer,15,15,48.16599999999999,10.257,29.646,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|385,92775,92776,2,2,2017,2017,8,summer,10,10,0.766,0.487,1.107,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|386,92789,92800,12,11,2017,2017,8,summer,0,0,16.492,6.701,15.658999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|387,92803,92806,4,4,2017,2017,8,summer,14,14,20.69,6.758,23.082,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|388,92950,92957,8,8,2017,2017,8,summer,17,17,35.587,10.442,14.733,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|389,93064,93065,2,2,2017,2017,8,summer,11,11,1.734,1.287,1.158,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|390,93118,93119,2,2,2017,2017,8,summer,17,17,0.842,0.623,1.98,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|391,93508,93510,3,3,2017,2017,9,fall,23,23,1.781,0.903,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|392,93780,93797,18,18,2017,2017,9,fall,7,7,127.066,23.141,87.732,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|393,93812,93814,3,2,2017,2017,9,fall,15,15,1.112,0.603,1.3719999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|394,94218,94220,3,3,2017,2017,9,fall,13,13,8.028,6.25,6.784000000000001,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|395,94489,94489,1,1,2017,2017,10,fall,20,20,0.109,0.109,0.295,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|396,94729,94736,8,8,2017,2017,10,fall,20,20,17.689999999999998,3.999,0.483,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|397,94861,94864,4,4,2017,2017,10,fall,8,8,0.542,0.199,1.082,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|398,95041,95046,6,6,2017,2017,11,fall,20,20,20.771,5.851,1.8439999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|399,95108,95116,9,9,2017,2017,11,fall,15,15,24.086000000000002,7.37,25.269,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|400,95211,95220,10,10,2017,2017,11,fall,22,22,123.58100000000002,37.292,26.377000000000002,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|401,95235,95237,3,3,2017,2017,11,fall,22,22,1.198,0.42,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|402,95614,95619,6,6,2017,2017,11,fall,17,17,16.135,7.623,13.827,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|403,96127,96130,4,4,2017,2017,12,winter,2,2,2.506,0.795,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|404,96136,96161,26,26,2017,2017,12,winter,11,11,351.199,46.915,242.853,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|405,96214,96226,13,13,2017,2017,12,winter,17,17,71.784,14.548,10.584,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|406,96246,96247,2,2,2017,2017,12,winter,1,1,0.9219999999999999,0.481,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|407,96285,96294,10,10,2017,2017,12,winter,16,16,19.676000000000002,5.224,11.472999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|408,96716,96717,2,2,2018,2018,1,winter,15,15,0.661,0.362,0.884,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|409,96776,96778,3,3,2018,2018,1,winter,3,3,14.974,7.994,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|410,97461,97463,3,3,2018,2018,2,winter,16,16,9.049,4.267,11.381,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|411,98689,98694,6,5,2018,2018,4,spring,20,20,5.285,2.197,0.813,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|412,99981,99984,4,4,2018,2018,5,spring,16,16,2.068,0.901,7.058,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|413,100701,100701,1,1,2018,2018,6,summer,16,16,0.936,0.936,0.727,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|414,100708,100709,2,2,2018,2018,6,summer,23,23,3.3760000000000003,1.854,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|415,100755,100757,3,3,2018,2018,6,summer,22,22,2.034,0.978,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|416,100769,100772,4,4,2018,2018,6,summer,12,12,3.2469999999999994,1.55,5.808999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|417,100827,100829,3,3,2018,2018,7,summer,22,22,8.584,3.702,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|418,101067,101069,3,3,2018,2018,7,summer,22,22,4.963,2.218,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|419,101307,101308,2,2,2018,2018,7,summer,22,22,1.17,1.02,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|420,101331,101333,3,3,2018,2018,7,summer,22,22,2.785,1.07,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|421,101667,101669,3,3,2018,2018,8,summer,22,22,1.6400000000000001,0.999,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|422,101906,101913,8,8,2018,2018,8,summer,21,21,7.297000000000001,1.727,0.48,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|423,101957,101962,6,6,2018,2018,8,summer,0,0,2.495,0.672,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|424,101978,101984,7,7,2018,2018,8,summer,21,21,14.962999999999997,4.608,0.54,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|425,102001,102004,4,4,2018,2018,8,summer,20,20,3.3890000000000002,1.584,0.713,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|426,102198,102198,1,1,2018,2018,8,summer,1,1,0.292,0.292,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|427,102248,102248,1,1,2018,2018,8,summer,3,3,0.148,0.148,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|428,103057,103062,6,6,2018,2018,10,fall,20,20,10.965,4.09,0.517,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|429,103420,103426,7,6,2018,2018,10,fall,23,23,1.5750000000000002,0.539,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|430,103445,103447,3,3,2018,2018,10,fall,0,0,0.836,0.447,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|431,103450,103450,1,1,2018,2018,10,fall,5,5,0.122,0.122,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|432,103459,103459,1,1,2018,2018,10,fall,14,14,0.151,0.151,0.329,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|433,103488,103493,6,6,2018,2018,10,fall,19,19,9.901,3.319,2.425,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|434,103686,103686,1,1,2018,2018,10,fall,1,1,0.25,0.25,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|435,103756,103759,4,4,2018,2018,11,fall,23,23,1.363,0.551,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|436,103768,103769,2,2,2018,2018,11,fall,11,11,0.511,0.258,0.5640000000000001,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|437,103778,103780,3,3,2018,2018,11,fall,21,21,0.5900000000000001,0.342,0.18,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|438,103819,103827,9,9,2018,2018,11,fall,14,14,11.239,2.345,19.888,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|439,103830,103830,1,1,2018,2018,11,fall,1,1,1.293,1.293,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|440,103840,103841,2,2,2018,2018,11,fall,11,11,0.8879999999999999,0.475,1.23,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|441,103844,103848,5,5,2018,2018,11,fall,15,15,8.623999999999999,2.112,14.164000000000001,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|442,103851,103854,4,4,2018,2018,11,fall,22,22,17.701,5.239,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|443,103866,103879,14,14,2018,2018,11,fall,13,13,42.029999999999994,7.937,23.656,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|444,103887,103889,3,3,2018,2018,11,fall,10,10,3.5229999999999997,2.779,4.862,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|445,104017,104019,3,3,2018,2018,11,fall,20,20,0.606,0.285,1.299,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|446,104121,104122,2,2,2018,2018,11,fall,4,4,0.28200000000000003,0.156,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|447,104182,104182,1,1,2018,2018,11,fall,17,17,0.185,0.185,0.277,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|448,104253,104260,8,8,2018,2018,11,fall,16,16,23.122999999999998,8.429,25.817,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|449,104637,104640,4,4,2018,2018,12,winter,16,16,9.167,3.297,11.835,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|450,104846,104855,10,10,2018,2018,12,winter,9,9,87.236,23.004,97.16099999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|451,104860,104871,12,12,2018,2018,12,winter,23,23,164.92399999999998,38.242,144.952,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|452,104874,104875,2,2,2018,2018,12,winter,13,13,3.8920000000000003,3.583,6.936,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|453,105299,105299,1,1,2019,2019,1,winter,6,6,0.279,0.279,0.272,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|454,105358,105369,12,12,2019,2019,1,winter,17,17,133.00199999999998,33.517,22.040000000000003,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|455,105414,105417,4,4,2019,2019,1,winter,1,1,11.087,4.991,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|456,105456,105460,5,5,2019,2019,1,winter,19,19,10.173,3.549,5.544,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|457,105704,105711,8,8,2019,2019,1,winter,3,3,25.721999999999998,6.964,25.941999999999997,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|458,105843,105846,4,4,2019,2019,1,winter,22,22,19.52,8.875,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|459,106365,106367,3,3,2019,2019,2,winter,16,16,6.221,3.271,8.18,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|460,106895,106896,2,2,2019,2019,3,spring,18,18,1.492,0.867,2.9059999999999997,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|461,106899,106900,2,2,2019,2019,3,spring,22,22,0.5940000000000001,0.34,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|462,108338,108340,3,3,2019,2019,5,spring,21,21,3.447,2.352,0.259,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|463,108503,108508,6,5,2019,2019,5,spring,18,18,7.949,3.335,6.001,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|464,108975,108976,2,2,2019,2019,6,summer,10,10,0.988,0.564,1.194,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|465,109130,109132,3,3,2019,2019,6,summer,21,21,2.3979999999999997,1.267,0.502,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|466,109152,109156,5,5,2019,2019,6,summer,19,19,6.924,4.416,5.807,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|467,109701,109705,5,5,2019,2019,7,summer,16,16,4.287,2.018,9.39,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|468,109918,109929,12,11,2019,2019,7,summer,17,17,42.649,11.044,19.736,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|469,109932,109941,10,10,2019,2019,7,summer,7,7,94.13499999999999,25.074,109.96600000000001,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|470,109991,109996,6,6,2019,2019,7,summer,18,18,9.635,3.797,15.133,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|471,110012,110021,10,10,2019,2019,7,summer,15,15,50.85200000000001,12.114,34.07,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|472,110184,110186,3,3,2019,2019,7,summer,19,19,0.6869999999999999,0.25,1.2269999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|473,110330,110332,3,3,2019,2019,8,summer,21,21,1.024,0.717,0.264,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|474,110397,110406,10,10,2019,2019,8,summer,16,16,51.833,15.159,34.431,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|475,110737,110741,5,5,2019,2019,8,summer,20,20,15.058000000000002,5.522,1.6139999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|476,110744,110744,1,1,2019,2019,8,summer,3,3,0.156,0.156,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|477,110788,110790,3,3,2019,2019,8,summer,23,23,1.808,0.884,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|478,110799,110803,5,5,2019,2019,8,summer,10,10,8.529,3.113,11.1,0.0,2,True
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|479,110809,110820,12,12,2019,2019,8,summer,20,20,28.947,7.807,8.296,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|480,110827,110829,3,3,2019,2019,8,summer,14,14,18.243000000000002,9.359,11.985,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|481,110946,110948,3,3,2019,2019,8,summer,13,13,10.562999999999999,8.79,8.597999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|482,111695,111699,5,5,2019,2019,9,fall,18,18,4.28,1.68,8.122,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|483,112026,112026,1,1,2019,2019,10,fall,13,13,0.15,0.15,0.366,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|484,112450,112454,5,5,2019,2019,10,fall,5,5,2.509,0.626,6.258,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|485,112901,112905,5,5,2019,2019,11,fall,0,0,10.047,4.563,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|486,113347,113351,5,5,2019,2019,12,winter,14,14,20.106,7.437,19.837000000000003,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|487,113614,113621,8,8,2019,2019,12,winter,17,17,95.138,47.298,24.127,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|488,113971,113972,2,2,2020,2020,1,winter,14,14,1.0550000000000002,0.809,2.686,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|489,114144,114145,2,2,2020,2020,1,winter,19,19,4.666,3.467,6.209,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|490,114528,114537,10,10,2020,2020,1,winter,19,19,79.824,22.029,6.093,0.0,2,True
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|491,114603,114603,1,1,2020,2020,1,winter,22,22,0.423,0.423,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|492,115251,115253,3,3,2020,2020,2,winter,22,22,0.8620000000000001,0.343,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|493,115256,115256,1,1,2020,2020,2,winter,3,3,0.118,0.118,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|494,116000,116001,2,2,2020,2020,3,spring,3,3,1.226,0.644,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|495,118078,118085,8,8,2020,2020,6,summer,17,17,21.403000000000002,8.585,14.233,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|496,118177,118182,6,6,2020,2020,6,summer,20,20,11.040000000000001,4.446,1.405,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|497,119740,119741,2,2,2020,2020,8,summer,23,23,0.644,0.476,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|498,120649,120654,6,6,2020,2020,10,fall,20,20,2.537,0.798,0.6839999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|499,120666,120678,13,12,2020,2020,10,fall,13,13,22.895,5.565,15.520999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|500,120690,120701,12,12,2020,2020,10,fall,13,13,17.628,3.451,20.905,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|501,121008,121014,7,7,2020,2020,10,fall,19,19,12.184000000000001,4.259,3.6750000000000003,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|502,121156,121159,4,4,2020,2020,10,fall,23,23,1.656,0.714,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|503,121162,121162,1,1,2020,2020,10,fall,5,5,0.166,0.166,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|504,121509,121511,3,2,2020,2020,11,fall,16,16,0.368,0.193,0.893,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|505,121518,121520,3,2,2020,2020,11,fall,1,1,0.461,0.328,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|506,121701,121701,1,1,2020,2020,11,fall,16,16,0.319,0.319,0.42,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|507,122513,122520,8,8,2020,2020,12,winter,12,12,155.178,39.265,143.467,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|508,122523,122528,6,5,2020,2020,12,winter,22,22,36.14,22.316,0.0,0.0,2,True
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|509,122873,122873,1,1,2021,2021,1,winter,12,12,0.2,0.2,0.48,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|510,122877,122877,1,1,2021,2021,1,winter,16,16,0.301,0.301,0.444,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|511,123145,123149,5,5,2021,2021,1,winter,20,20,21.300000000000004,9.24,3.9050000000000002,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|512,123215,123219,5,5,2021,2021,1,winter,18,18,17.557000000000002,5.644,16.105999999999998,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|513,123353,123355,3,3,2021,2021,1,winter,12,12,0.6980000000000001,0.446,1.138,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|514,123420,123424,5,4,2021,2021,1,winter,7,7,1.2530000000000001,0.508,1.9260000000000002,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|515,124273,124282,10,9,2021,2021,3,spring,20,20,20.0,4.923,0.754,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|516,124535,124536,2,2,2021,2021,3,spring,18,18,0.612,0.399,0.991,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|517,125620,125621,2,2,2021,2021,5,spring,23,23,0.497,0.284,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|518,127152,127157,6,6,2021,2021,7,summer,19,19,33.433,12.417,8.58,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|519,127165,127165,1,1,2021,2021,7,summer,8,8,0.829,0.829,0.848,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|520,127169,127169,1,1,2021,2021,7,summer,12,12,0.522,0.522,1.359,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|521,127246,127246,1,1,2021,2021,7,summer,17,17,0.233,0.233,0.575,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|522,127510,127512,3,3,2021,2021,7,summer,17,17,6.146000000000001,3.829,8.728,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|523,127535,127537,3,3,2021,2021,7,summer,18,18,1.209,0.573,1.909,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|524,127540,127542,3,3,2021,2021,7,summer,23,23,1.638,0.788,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|525,127564,127566,3,3,2021,2021,7,summer,23,23,1.651,0.826,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|526,127707,127710,4,4,2021,2021,7,summer,22,22,3.052,0.961,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|527,127775,127782,8,8,2021,2021,7,summer,18,18,34.072,10.17,9.463,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|528,127790,127791,2,2,2021,2021,7,summer,9,9,1.019,0.574,1.7069999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|529,127848,127853,6,6,2021,2021,8,summer,19,19,22.003999999999998,7.295,5.935,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|530,127858,127860,3,3,2021,2021,8,summer,5,5,1.177,0.612,3.7520000000000002,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|531,128044,128048,5,5,2021,2021,8,summer,23,23,2.391,0.836,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|532,128108,128115,8,8,2021,2021,8,summer,15,15,24.240000000000002,9.367,22.875,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|533,128157,128160,4,4,2021,2021,8,summer,16,16,1.8159999999999998,1.218,10.614,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|534,128187,128189,3,3,2021,2021,8,summer,22,22,0.939,0.413,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|535,128278,128291,14,14,2021,2021,8,summer,17,17,54.048,8.519,23.621,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|536,128418,128421,4,4,2021,2021,8,summer,13,13,7.732,3.678,10.876999999999999,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|537,128446,128447,2,2,2021,2021,8,summer,17,17,0.706,0.364,1.228,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|538,128517,128519,3,3,2021,2021,8,summer,16,16,4.666,3.419,7.001,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|539,128587,128591,5,5,2021,2021,9,fall,14,14,70.76899999999999,34.16,91.53,0.0,2,True
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|540,128958,128958,1,1,2021,2021,9,fall,1,1,0.164,0.164,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|541,129460,129465,6,6,2021,2021,10,fall,23,23,2.3209999999999997,0.548,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|542,129472,129479,8,7,2021,2021,10,fall,11,11,5.912,2.574,11.036000000000001,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|543,129763,129766,4,4,2021,2021,10,fall,14,14,0.638,0.198,0.925,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|544,129769,129769,1,1,2021,2021,10,fall,20,20,0.232,0.232,0.537,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|545,129981,129988,8,8,2021,2021,10,fall,16,16,65.835,28.764,24.804,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|546,130285,130292,8,8,2021,2021,11,fall,8,8,13.398,3.168,21.709,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|547,131168,131171,4,4,2021,2021,12,winter,3,3,6.074999999999999,3.776,2.981,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|548,131175,131191,17,17,2021,2021,12,winter,10,10,267.25800000000004,45.904,161.565,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|549,131194,131194,1,1,2021,2021,12,winter,5,5,0.31,0.31,0.0,0.0,1,False
shed_16h_all_1.00,p124,shed_16h_all_1.00|p124|550,131197,131218,22,22,2021,2021,12,winter,8,8,207.122,37.442,214.77100000000002,0.0,1,False
